XML,JAVA
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{description,jdbcType=CLOB}",def://src/main/java/life/majiang/community/controller/PublishController.java//PublishController/doPublish/description
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{description,jdbcType=CLOB}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/description
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{description,jdbcType=CLOB}",def://src/main/java/life/majiang/community/model/Question.java//Question/setDescription/description
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{description,jdbcType=CLOB}",def://src/main/java/life/majiang/community/model/Question.java//Question/description
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{description,jdbcType=CLOB}",def://src/main/java/life/majiang/community/controller/PublishController.java//PublishController/doPublish/description
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{description,jdbcType=CLOB}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/description
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{description,jdbcType=CLOB}",def://src/main/java/life/majiang/community/model/Question.java//Question/setDescription/description
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{sticky,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/setSticky/sticky
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{sticky,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/sticky
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{sticky,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/sticky
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{sticky,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/setSticky/sticky
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{sticky,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/sticky
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{sticky,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/sticky
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{sticky,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/setSticky/sticky
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{sticky,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/sticky
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{sticky,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/sticky
"any://src/main/resources/mapper/AdMapper.xml//mapper/insert//Insert/#{image,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/setImage/image
"any://src/main/resources/mapper/AdMapper.xml//mapper/insert//Insert/#{image,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/image
"any://src/main/resources/mapper/AdMapper.xml//mapper/update//Update/#{image,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/setImage/image
"any://src/main/resources/mapper/AdMapper.xml//mapper/update//Update/#{image,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/image
"any://src/main/resources/mapper/NotificationMapper.xml//mapper/insert//Insert/#{receiver,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Notification.java//Notification/receiver
"any://src/main/resources/mapper/NotificationMapper.xml//mapper/insert//Insert/#{receiver,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/service/CommentService.java//CommentService/createNotify/receiver
"any://src/main/resources/mapper/NotificationMapper.xml//mapper/insert//Insert/#{receiver,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Notification.java//Notification/setReceiver/receiver
"any://src/main/resources/mapper/NotificationMapper.xml//mapper/update//Update/#{receiver,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Notification.java//Notification/receiver
"any://src/main/resources/mapper/NotificationMapper.xml//mapper/update//Update/#{receiver,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/service/CommentService.java//CommentService/createNotify/receiver
"any://src/main/resources/mapper/NotificationMapper.xml//mapper/update//Update/#{receiver,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Notification.java//Notification/setReceiver/receiver
"any://src/main/resources/mapper/CommentExtMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/CommentDTO.java//CommentDTO/commentCount
"any://src/main/resources/mapper/CommentExtMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/commentCount
"any://src/main/resources/mapper/CommentExtMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/commentCount
"any://src/main/resources/mapper/CommentExtMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/setCommentCount/commentCount
"any://src/main/resources/mapper/CommentExtMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/setCommentCount/commentCount
"any://src/main/resources/mapper/CommentExtMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/CommentDTO.java//CommentDTO/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/setCommentCount/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/setCommentCount/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/CommentDTO.java//CommentDTO/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/setCommentCount/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/setCommentCount/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/commentCount
"any://src/main/resources/mapper/QuestionExtMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/CommentDTO.java//CommentDTO/commentCount
"any://src/main/resources/mapper/QuestionExtMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/commentCount
"any://src/main/resources/mapper/QuestionExtMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/commentCount
"any://src/main/resources/mapper/QuestionExtMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/setCommentCount/commentCount
"any://src/main/resources/mapper/QuestionExtMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/setCommentCount/commentCount
"any://src/main/resources/mapper/QuestionExtMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/commentCount
"any://src/main/resources/mapper/CommentMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/CommentDTO.java//CommentDTO/commentCount
"any://src/main/resources/mapper/CommentMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/commentCount
"any://src/main/resources/mapper/CommentMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/commentCount
"any://src/main/resources/mapper/CommentMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/setCommentCount/commentCount
"any://src/main/resources/mapper/CommentMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/setCommentCount/commentCount
"any://src/main/resources/mapper/CommentMapper.xml//mapper/update//Update/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/CommentDTO.java//CommentDTO/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/setCommentCount/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/setCommentCount/commentCount
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/commentCount
"any://src/main/resources/mapper/CommentMapper.xml//mapper/insert//Insert/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/CommentDTO.java//CommentDTO/commentCount
"any://src/main/resources/mapper/CommentMapper.xml//mapper/insert//Insert/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/commentCount
"any://src/main/resources/mapper/CommentMapper.xml//mapper/insert//Insert/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/commentCount
"any://src/main/resources/mapper/CommentMapper.xml//mapper/insert//Insert/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Question.java//Question/setCommentCount/commentCount
"any://src/main/resources/mapper/CommentMapper.xml//mapper/insert//Insert/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/setCommentCount/commentCount
"any://src/main/resources/mapper/CommentMapper.xml//mapper/insert//Insert/#{commentCount,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Comment.java//Comment/commentCount
"any://src/main/resources/mapper/UserMapper.xml//mapper/insert//Insert/#{avatarUrl,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/provider/dto/GiteeUser.java//GiteeUser/avatarUrl
"any://src/main/resources/mapper/UserMapper.xml//mapper/insert//Insert/#{avatarUrl,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/strategy/LoginUserInfo.java//LoginUserInfo/avatarUrl
"any://src/main/resources/mapper/UserMapper.xml//mapper/insert//Insert/#{avatarUrl,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/User.java//User/setAvatarUrl/avatarUrl
"any://src/main/resources/mapper/UserMapper.xml//mapper/insert//Insert/#{avatarUrl,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/provider/dto/GithubUser.java//GithubUser/avatarUrl
"any://src/main/resources/mapper/UserMapper.xml//mapper/insert//Insert/#{avatarUrl,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/User.java//User/avatarUrl
"any://src/main/resources/mapper/UserMapper.xml//mapper/update//Update/#{avatarUrl,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/provider/dto/GiteeUser.java//GiteeUser/avatarUrl
"any://src/main/resources/mapper/UserMapper.xml//mapper/update//Update/#{avatarUrl,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/strategy/LoginUserInfo.java//LoginUserInfo/avatarUrl
"any://src/main/resources/mapper/UserMapper.xml//mapper/update//Update/#{avatarUrl,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/User.java//User/setAvatarUrl/avatarUrl
"any://src/main/resources/mapper/UserMapper.xml//mapper/update//Update/#{avatarUrl,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/provider/dto/GithubUser.java//GithubUser/avatarUrl
"any://src/main/resources/mapper/UserMapper.xml//mapper/update//Update/#{avatarUrl,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/User.java//User/avatarUrl
"any://src/main/resources/mapper/UserMapper.xml//mapper/update//Update/#{accountId,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/User.java//User/accountId
"any://src/main/resources/mapper/UserMapper.xml//mapper/update//Update/#{accountId,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/User.java//User/setAccountId/accountId
"any://src/main/resources/mapper/UserMapper.xml//mapper/insert//Insert/#{accountId,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/User.java//User/accountId
"any://src/main/resources/mapper/UserMapper.xml//mapper/insert//Insert/#{accountId,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/User.java//User/setAccountId/accountId
"any://src/main/resources/mapper/AdMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/setTitle/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/setTitle/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/controller/PublishController.java//PublishController/doPublish/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/setTitle/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/setTitle/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/setTitle/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/controller/PublishController.java//PublishController/doPublish/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/setTitle/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/setTitle/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/setTitle/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/controller/PublishController.java//PublishController/doPublish/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/setTitle/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/setTitle/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/setTitle/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/controller/PublishController.java//PublishController/doPublish/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/setTitle/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/setTitle/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/setTitle/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/controller/PublishController.java//PublishController/doPublish/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/setTitle/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/setTitle/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/setTitle/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/controller/PublishController.java//PublishController/doPublish/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/setTitle/title
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/setTitle/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/setTitle/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/controller/PublishController.java//PublishController/doPublish/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/setTitle/title
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{title,jdbcType=VARCHAR}",def://src/main/java/life/majiang/community/model/Question.java//Question/title
"any://src/main/resources/mapper/AdMapper.xml//mapper/insert//Insert/#{gmtEnd,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/gmtEnd
"any://src/main/resources/mapper/AdMapper.xml//mapper/insert//Insert/#{gmtEnd,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/setGmtEnd/gmtEnd
"any://src/main/resources/mapper/AdMapper.xml//mapper/update//Update/#{gmtEnd,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/gmtEnd
"any://src/main/resources/mapper/AdMapper.xml//mapper/update//Update/#{gmtEnd,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/setGmtEnd/gmtEnd
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{creator,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/creator
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{creator,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Question.java//Question/setCreator/creator
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{creator,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Question.java//Question/creator
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{creator,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/creator
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{creator,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Question.java//Question/setCreator/creator
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/update//Update/#{creator,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Question.java//Question/creator
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{creator,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/dto/QuestionDTO.java//QuestionDTO/creator
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{creator,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Question.java//Question/setCreator/creator
"any://src/main/resources/mapper/QuestionMapper.xml//mapper/insert//Insert/#{creator,jdbcType=BIGINT}",def://src/main/java/life/majiang/community/model/Question.java//Question/creator
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{status,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Notification.java//Notification/status
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{status,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Nav.java//Nav/status
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{status,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/model/Ad.java//Ad/status
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{status,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/enums/NotificationStatusEnum.java//NotificationStatusEnum/NotificationStatusEnum/status
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{status,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/dto/NotificationDTO.java//NotificationDTO/status
"any://src/main/resources/mapper/NavMapper.xml//mapper/insert//Insert/#{status,jdbcType=INTEGER}",def://src/main/java/life/majiang/community/enums/NotificationTypeEnum.java//NotificationTypeEnum/NotificationTypeEnum/status
