caseID,uri,uriID,newURI
1,use://app/src/main/java/com/example/jingbin/cloudreader/ui/film/child/FilmDetailActivity.java[language=FILE]//FilmDetailActivity/setHeaderLayout/return/R.layout.header_film_detail[language=JAVA],0,use://app/src/main/java/com/example/jingbin/cloudreader/ui/film/child/FilmDetailActivity.java[language=FILE]//FilmDetailActivity/setHeaderLayout/return/R.layout.header_film_title[language=JAVA]
2,def://app/src/main/res/layout/item_banner_wanandroid.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/iv_banner[language=ANY],0,def://app/src/main/res/layout/item_banner_wanandroid.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/iv_banner_child[language=ANY]
