def,use
def://VirtualApp/app/src/main/res/layout/item_clone_app.xml//FrameLayout/LinearLayout/ImageView/android:id//@+id\/item_app_icon,use://VirtualApp/app/src/main/java/io/virtualapp/home/adapters/CloneAppListAdapter.java//R.id.item_app_icon
def://VirtualApp/app/src/main/res/layout/item_clone_app.xml//FrameLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/item_app_name,use://VirtualApp/app/src/main/java/io/virtualapp/home/adapters/CloneAppListAdapter.java//R.id.item_app_name
def://VirtualApp/app/src/main/res/layout/item_clone_app.xml//FrameLayout/io.virtualapp.widgets.LabelView/android:id//@+id\/item_app_clone_count,use://VirtualApp/app/src/main/java/io/virtualapp/home/adapters/CloneAppListAdapter.java//R.id.item_app_clone_count
def://VirtualApp/app/src/main/res/layout/activity_clone_app.xml//LinearLayout/android.support.v7.widget.Toolbar/android:id//@+id\/clone_app_tool_bar,use://VirtualApp/app/src/main/java/io/virtualapp/home/ListAppActivity.java//R.id.clone_app_tool_bar
def://VirtualApp/app/src/main/res/layout/activity_clone_app.xml//LinearLayout/android.support.v7.widget.Toolbar/android.support.design.widget.TabLayout/android:id//@+id\/clone_app_tab_layout,use://VirtualApp/app/src/main/java/io/virtualapp/home/ListAppActivity.java//R.id.clone_app_tab_layout
def://VirtualApp/app/src/main/res/layout/activity_clone_app.xml//LinearLayout/android.support.v4.view.ViewPager/android:id//@+id\/clone_app_view_pager,use://VirtualApp/app/src/main/java/io/virtualapp/home/ListAppActivity.java//R.id.clone_app_view_pager
def://VirtualApp/app/src/main/res/layout/activity_list.xml//LinearLayout/ListView/android:id//@+id\/list,use://VirtualApp/app/src/main/java/io/virtualapp/settings/RecommendPluginActivity.java//R.id.list
def://VirtualApp/app/src/main/res/layout/activity_list.xml//LinearLayout/ListView/android:id//@+id\/list,use://VirtualApp/app/src/main/java/io/virtualapp/settings/AppManageActivity.java//R.id.list
def://VirtualApp/app/src/main/res/layout/activity_list.xml//LinearLayout/ListView/android:id//@+id\/list,use://VirtualApp/app/src/main/java/io/virtualapp/settings/TaskManageActivity.java//R.id.list
def://VirtualApp/app/src/main/res/layout/activity_list.xml//LinearLayout/ListView/android:id//@+id\/list,use://VirtualApp/app/src/main/java/io/virtualapp/sys/ShareBridgeActivity.java//R.id.list
def://VirtualApp/app/src/main/res/layout/activity_list.xml//LinearLayout/TextView/android:id//@+id\/empty_view,use://VirtualApp/app/src/main/java/io/virtualapp/settings/RecommendPluginActivity.java//R.id.empty_view
def://VirtualApp/app/src/main/res/layout/item_app_manage.xml//RelativeLayout/RelativeLayout/ImageView/android:id//@+id\/item_app_icon,use://VirtualApp/app/src/main/java/io/virtualapp/settings/AppManageActivity.java//R.id.item_app_icon
def://VirtualApp/app/src/main/res/layout/item_app_manage.xml//RelativeLayout/RelativeLayout/TextView/android:id//@+id\/item_app_name,use://VirtualApp/app/src/main/java/io/virtualapp/settings/AppManageActivity.java//R.id.item_app_name
def://VirtualApp/app/src/main/res/layout/item_app_manage.xml//RelativeLayout/RelativeLayout/ImageView/android:id//@+id\/item_app_button,use://VirtualApp/app/src/main/java/io/virtualapp/settings/AppManageActivity.java//R.id.item_app_button
def://VirtualApp/app/src/main/res/layout/fragment_list_app.xml//FrameLayout/io.virtualapp.widgets.DragSelectRecyclerView/android:id//@+id\/select_app_recycler_view,use://VirtualApp/app/src/main/java/io/virtualapp/home/ListAppFragment.java//R.id.select_app_recycler_view
def://VirtualApp/app/src/main/res/layout/fragment_list_app.xml//FrameLayout/ProgressBar/android:id//@+id\/select_app_progress_bar,use://VirtualApp/app/src/main/java/io/virtualapp/home/ListAppFragment.java//R.id.select_app_progress_bar
def://VirtualApp/app/src/main/res/layout/fragment_list_app.xml//FrameLayout/Button/android:id//@+id\/select_app_install_btn,use://VirtualApp/app/src/main/java/io/virtualapp/home/ListAppFragment.java//R.id.select_app_install_btn
def://VirtualApp/app/src/main/res/layout/fragment_list_app.xml//FrameLayout/android.support.design.widget.FloatingActionButton/android:id//@+id\/select_app_from_external,use://VirtualApp/app/src/main/java/io/virtualapp/home/ListAppFragment.java//R.id.select_app_from_external
def://VirtualApp/app/src/main/res/layout/activity_loading.xml//FrameLayout/RelativeLayout/io.virtualapp.widgets.EatBeansView/android:id//@+id\/loading_anim,use://VirtualApp/app/src/main/java/io/virtualapp/home/LoadingActivity.java//R.id.loading_anim
def://VirtualApp/app/src/main/res/layout/activity_loading.xml//FrameLayout/RelativeLayout/ImageView/android:id//@+id\/app_icon,use://VirtualApp/app/src/main/java/io/virtualapp/home/LoadingActivity.java//R.id.app_icon
def://VirtualApp/app/src/main/res/layout/activity_loading.xml//FrameLayout/RelativeLayout/TextView/android:id//@+id\/app_name,use://VirtualApp/app/src/main/java/io/virtualapp/home/LoadingActivity.java//R.id.app_name
def://VirtualApp/lib/src/main/res/layout/choose_account_row.xml//LinearLayout/ImageView/android:id//@+id\/account_row_icon,use://VirtualApp/lib/src/main/java/com/lody/virtual/client/stub/ChooseAccountTypeActivity.java//R.id.account_row_icon
def://VirtualApp/lib/src/main/res/layout/choose_account_row.xml//LinearLayout/TextView/android:id//@+id\/account_row_text,use://VirtualApp/lib/src/main/java/com/lody/virtual/client/stub/ChooseAccountTypeActivity.java//R.id.account_row_text
def://VirtualApp/lib/src/main/res/layout/choose_type_and_account.xml//LinearLayout/TextView/android:id//@+id\/description,use://VirtualApp/lib/src/main/java/com/lody/virtual/client/stub/ChooseTypeAndAccountActivity.java//R.id.description
def://VirtualApp/lib/src/main/res/layout/custom_notification_lite.xml//FrameLayout/ImageView/android:id//@+id\/im_main,use://VirtualApp/lib/src/main/java/com/lody/virtual/server/notification/RemoteViewsFixer.java//R.id.im_main
def://VirtualApp/lib/src/main/res/layout/custom_notification.xml//FrameLayout/ImageView/android:id//@+id\/im_main,use://VirtualApp/lib/src/main/java/com/lody/virtual/server/notification/RemoteViewsFixer.java//R.id.im_main
def://VirtualApp/lib/src/main/res/layout/resolve_list_item.xml//LinearLayout/ImageView/android:id//@+id\/icon,use://VirtualApp/lib/src/main/java/com/lody/virtual/client/stub/ResolverActivity.java//R.id.icon
def://VirtualApp/lib/src/main/res/layout/resolve_list_item.xml//LinearLayout/LinearLayout/TextView/android:id//@+id\/text1,use://VirtualApp/lib/src/main/java/com/lody/virtual/client/stub/ResolverActivity.java//R.id.text1
def://VirtualApp/lib/src/main/res/layout/resolve_list_item.xml//LinearLayout/LinearLayout/TextView/android:id//@+id\/text2,use://VirtualApp/lib/src/main/java/com/lody/virtual/client/stub/ResolverActivity.java//R.id.text2
