XML,JAVA
def://app/src/main/res/layout/dialog_layout_private.xml,use://app/src/main/java/com/example/jingbin/cloudreader/utils/DialogBuild.java//R.layout.dialog_layout_private
def://app/src/main/res/layout/fragment_android.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/CustomFragment.java//R.layout.fragment_android
def://app/src/main/res/layout/fragment_android.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/AndroidFragment.java//R.layout.fragment_android
def://app/src/main/res/layout/activity_header_base.xml,use://app/src/main/java/com/example/jingbin/cloudreader/base/BaseHeaderActivity.java//R.layout.activity_header_base
def://app/src/main/res/layout/load_more_view_netease.xml,use://app/src/main/java/com/example/jingbin/cloudreader/view/byview/NeteaseLoadMoreView.java//R.layout.load_more_view_netease
def://app/src/main/res/layout/refresh_view_netease.xml,use://app/src/main/java/com/example/jingbin/cloudreader/view/byview/NeteaseRefreshHeaderView.java//R.layout.refresh_view_netease
def://app/src/main/res/layout/footer_item_everyday.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/EverydayFragment.java//R.layout.footer_item_everyday
def://app/src/main/res/layout/item_collect_link.xml,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/CollectUrlAdapter.java//R.layout.item_collect_link
def://app/src/main/res/layout/fragment_wan_android.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/TreeFragment.java//R.layout.fragment_wan_android
def://app/src/main/res/layout/fragment_wan_android.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/CollectLinkFragment.java//R.layout.fragment_wan_android
def://app/src/main/res/layout/fragment_wan_android.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/ArticleListActivity.java//R.layout.fragment_wan_android
def://app/src/main/res/layout/fragment_wan_android.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/CollectArticleFragment.java//R.layout.fragment_wan_android
def://app/src/main/res/layout/fragment_wan_android.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/CoinDetailFragment.java//R.layout.fragment_wan_android
def://app/src/main/res/layout/fragment_wan_android.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/film/child/FilmComingFragment.java//R.layout.fragment_wan_android
def://app/src/main/res/layout/fragment_wan_android.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/HomeFragment.java//R.layout.fragment_wan_android
def://app/src/main/res/layout/fragment_wan_android.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/film/child/FilmShowingFragment.java//R.layout.fragment_wan_android
def://app/src/main/res/layout/fragment_wan_android.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/JokeFragment.java//R.layout.fragment_wan_android
def://app/src/main/res/layout/fragment_wan_android.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/CoinRankFragment.java//R.layout.fragment_wan_android
def://app/src/main/res/layout/nav_header_main.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/MainActivity.java//R.layout.nav_header_main
def://app/src/main/res/layout/activity_search.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/menu/SearchActivity.java//R.layout.activity_search
def://app/src/main/res/layout/item_navigation.xml,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/NavigationAdapter.java//R.layout.item_navigation
def://app/src/main/res/layout/header_item_tree.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/TreeFragment.java//R.layout.header_item_tree
def://app/src/main/res/layout/item_one.xml,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/OneAdapter.java//R.layout.item_one
