def,use
def://app/src/main/res/layout/activity_welcome.xml[],use://app/src/main/java/de/robv/android/xposed/installer/WelcomeActivity.java[]//onCreate/setContentView/R.layout.activity_welcome[]
def://app/src/main/res/layout/color_icon_preview.xml[],use://app/src/main/java/de/robv/android/xposed/installer/widget/IconListPreference.java[]//IconListPreference/setWidgetLayoutResource/R.layout.color_icon_preview[]
def://app/src/main/res/layout/download_details.xml[]//ScrollView/LinearLayout/LinearLayout/android:id[]//@+id\/download_moreinfo_container[],use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsFragment.java[]//onCreateView/view.findViewById/R.id.download_moreinfo_container[]
def://app/src/main/res/layout/download_details.xml[]//ScrollView/LinearLayout/TextView/android:id[]//@+id\/download_author[],use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsFragment.java[]//onCreateView/view.findViewById/R.id.download_author[]
def://app/src/main/res/menu/menu_download_details.xml[]//menu/item/android:id[]//@+id\/menu_bookmark[],use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsActivity.java[]//onCreateOptionsMenu/menu.findItem/R.id.menu_bookmark[]
def://app/src/main/res/layout/tab_logs.xml[]//RelativeLayout/ScrollView/android:id[]//@+id\/svLog[],use://app/src/main/java/de/robv/android/xposed/installer/LogsFragment.java[]//onCreateView/v.findViewById/R.id.svLog[]
def://app/src/main/res/layout/framework_zip_item.xml[],use://app/src/main/java/de/robv/android/xposed/installer/installation/StatusInstallerFragment.java[]//addZipView/inflater.inflate/R.layout.framework_zip_item[]
def://app/src/main/res/menu/menu_logs.xml[]//menu/item/android:id[]//@+id\/menu_scroll_down[],use://app/src/main/java/de/robv/android/xposed/installer/LogsFragment.java[]//onOptionsItemSelected/R.id.menu_scroll_down[]
def://app/src/main/res/layout/download_details.xml[],use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsFragment.java[]//onCreateView/inflater.inflate/R.layout.download_details[]
def://app/src/main/res/menu/context_menu_modules.xml[],use://app/src/main/java/de/robv/android/xposed/installer/ModulesFragment.java[]//onCreateContextMenu/.inflate/R.menu.context_menu_modules[]
def://app/src/main/res/menu/menu_logs.xml[]//menu/item/android:id[]//@+id\/menu_refresh[],use://app/src/main/java/de/robv/android/xposed/installer/LogsFragment.java[]//onOptionsItemSelected/R.id.menu_refresh[]
def://app/src/main/res/menu/context_menu_modules.xml[]//menu/item/android:id[]//@+id\/menu_launch[],use://app/src/main/java/de/robv/android/xposed/installer/ModulesFragment.java[]//onContextItemSelected/R.id.menu_launch[]
def://app/src/main/res/layout/list_item_module.xml[],use://app/src/main/java/de/robv/android/xposed/installer/ModulesBookmark.java[]//BookmarkModuleAdapter/super/R.layout.list_item_module[]
def://app/src/main/res/layout/tab_about.xml[]//ScrollView/LinearLayout/android.support.v7.widget.CardView/LinearLayout/LinearLayout/android:id[]//@+id\/licensesView[],use://app/src/main/java/de/robv/android/xposed/installer/AboutActivity.java[]//onCreateView/v.findViewById/R.id.licensesView[]
def://app/src/main/res/layout/list_item_version.xml[],use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsVersionsFragment.java[]//getView/inflater.inflate/R.layout.list_item_version[]
def://app/src/main/res/layout/activity_installation.xml[]//LinearLayout/RelativeLayout/ProgressBar/android:id[]//@+id\/progressBar[],use://app/src/main/java/de/robv/android/xposed/installer/installation/InstallationActivity.java[]//onCreateView/view.findViewById/R.id.progressBar[]
def://app/src/main/res/menu/menu_logs.xml[],use://app/src/main/java/de/robv/android/xposed/installer/LogsFragment.java[]//onCreateOptionsMenu/inflater.inflate/R.menu.menu_logs[]
def://app/src/main/res/layout/activity_container.xml[]//LinearLayout/FrameLayout/android:id[]//@+id\/container[],use://app/src/main/java/de/robv/android/xposed/installer/ModulesBookmark.java[]//onCreate/findViewById/R.id.container[]
def://app/src/main/res/layout/activity_welcome.xml[]//android.support.v4.widget.DrawerLayout/FrameLayout/FrameLayout/android:id[]//@+id\/content_frame[],use://app/src/main/java/de/robv/android/xposed/installer/WelcomeActivity.java[]//notifyDataSetChanged/.findFragmentById/R.id.content_frame[]
def://app/src/main/res/layout/status_installer.xml[],use://app/src/main/java/de/robv/android/xposed/installer/installation/StatusInstallerFragment.java[]//onCreateView/inflater.inflate/R.layout.status_installer[]
def://app/src/main/res/menu/context_menu_modules.xml[]//menu/item/android:id[]//@+id\/menu_uninstall[],use://app/src/main/java/de/robv/android/xposed/installer/ModulesFragment.java[]//onContextItemSelected/R.id.menu_uninstall[]
def://app/src/main/res/menu/menu_installer.xml[]//menu/group/item/android:id[]//@+id\/reboot[],use://app/src/main/java/de/robv/android/xposed/installer/installation/StatusInstallerFragment.java[]//onOptionsItemSelected/R.id.reboot[]
def://app/src/main/res/menu/context_menu_modules.xml[]//menu/item/android:id[]//@+id\/menu_download_updates[],use://app/src/main/java/de/robv/android/xposed/installer/ModulesFragment.java[]//onCreateContextMenu/menu.removeItem/R.id.menu_download_updates[]
def://app/src/main/res/layout/activity_container.xml[]//LinearLayout/FrameLayout/android:id[]//@+id\/container[],use://app/src/main/java/de/robv/android/xposed/installer/installation/InstallationActivity.java[]//onCreate/.replace/R.id.container[]
def://app/src/main/res/menu/context_menu_modules.xml[]//menu/item/android:id[]//@+id\/menu_play_store[],use://app/src/main/java/de/robv/android/xposed/installer/ModulesFragment.java[]//onCreateContextMenu/menu.removeItem/R.id.menu_play_store[]
def://app/src/main/res/layout/download_moreinfo.xml[],use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsFragment.java[]//onCreateView/inflater.inflate/R.layout.download_moreinfo[]
def://app/src/main/res/layout/activity_container.xml[],use://app/src/main/java/de/robv/android/xposed/installer/AboutActivity.java[]//onCreate/setContentView/R.layout.activity_container[]
def://app/src/main/res/layout/tab_about.xml[]//ScrollView/LinearLayout/android.support.v7.widget.CardView/LinearLayout/LinearLayout/android:id[]//@+id\/sourceCodeView[],use://app/src/main/java/de/robv/android/xposed/installer/AboutActivity.java[]//onCreateView/v.findViewById/R.id.sourceCodeView[]
def://app/src/main/res/layout/list_item_version.xml[]//android.support.v7.widget.CardView/LinearLayout/TextView/android:id[]//@+id\/txtChangesTitle[],use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsVersionsFragment.java[]//getView/view.findViewById/R.id.txtChangesTitle[]
def://app/src/main/res/layout/download_details.xml[]//ScrollView/LinearLayout/TextView/android:id[]//@+id\/download_title[],use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsFragment.java[]//onCreateView/view.findViewById/R.id.download_title[]
def://app/src/main/res/layout/tab_logs.xml[],use://app/src/main/java/de/robv/android/xposed/installer/LogsFragment.java[]//onCreateView/inflater.inflate/R.layout.tab_logs[]
def://app/src/main/res/layout/activity_installation.xml[]//LinearLayout/RelativeLayout/Button/android:id[]//@+id\/cancel[],use://app/src/main/java/de/robv/android/xposed/installer/installation/InstallationActivity.java[]//onCreateView/view.findViewById/R.id.cancel[]
def://app/src/main/res/layout/activity_container.xml[],use://app/src/main/java/de/robv/android/xposed/installer/ModulesBookmark.java[]//onCreate/setContentView/R.layout.activity_container[]
def://app/src/main/res/layout/list_item_module.xml[]//android.support.v7.widget.CardView/LinearLayout/LinearLayout/LinearLayout/TextView/android:id[]//@+id\/version_name[],use://app/src/main/java/de/robv/android/xposed/installer/ModulesFragment.java[]//getView/view.findViewById/R.id.version_name[]
def://app/src/main/res/layout/list_item_module.xml[]//android.support.v7.widget.CardView/LinearLayout/ImageView/android:id[]//@+id\/icon[],use://app/src/main/java/de/robv/android/xposed/installer/ModulesBookmark.java[]//getView/view.findViewById/R.id.icon[]
def://app/src/main/res/menu/context_menu_modules.xml[]//menu/item/android:id[]//@+id\/menu_app_info[],use://app/src/main/java/de/robv/android/xposed/installer/ModulesFragment.java[]//onContextItemSelected/R.id.menu_app_info[]
def://app/src/main/res/menu/context_menu_modules.xml[]//menu/item/android:id[]//@+id\/menu_support[],use://app/src/main/java/de/robv/android/xposed/installer/ModulesFragment.java[]//onCreateContextMenu/menu.removeItem/R.id.menu_support[]
def://app/src/main/res/layout/activity_download_details.xml[]//android.support.design.widget.CoordinatorLayout/android.support.design.widget.AppBarLayout/android.support.v7.widget.Toolbar/android:id[]//@+id\/toolbar[],use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsActivity.java[]//onCreate/findViewById/R.id.toolbar[]
def://app/src/main/res/layout/activity_installation.xml[],use://app/src/main/java/de/robv/android/xposed/installer/installation/InstallationActivity.java[]//onCreateView/inflater.inflate/R.layout.activity_installation[]
def://app/src/main/res/layout/status_installer.xml[]//android.support.v4.widget.SwipeRefreshLayout/ScrollView/LinearLayout/LinearLayout/android.support.v7.widget.CardView/LinearLayout/LinearLayout/android:id[]//@+id\/dmverity_row[],use://app/src/main/java/de/robv/android/xposed/installer/installation/StatusInstallerFragment.java[]//determineVerifiedBootState/v.findViewById/R.id.dmverity_row[]
def://app/src/main/res/menu/menu_download.xml[],use://app/src/main/java/de/robv/android/xposed/installer/DownloadFragment.java[]//onCreateOptionsMenu/inflater.inflate/R.menu.menu_download[]
def://app/src/main/res/layout/list_item_download.xml[]//FrameLayout/RelativeLayout/TextView/android:id[]//@+id\/downloadStatus[],use://app/src/main/java/de/robv/android/xposed/installer/DownloadFragment.java[]//bindView/view.findViewById/R.id.downloadStatus[]
