def,use
"def://zheng-upms/zheng-upms-dao/src/main/java/com/zheng/upms/dao/model/UpmsSystem.java[language=FILE]//UpmsSystem/name[varType=String,language=JAVA]","use://zheng-upms/zheng-upms-rpc-service/src/main/java/com/zheng/upms/dao/mapper/UpmsSystemMapper.xml[language=FILE]//mapper/update[parameterType=com.zheng.upms.dao.model.UpmsSystem,language=XML,queryId=updateByPrimaryKey]//Update/#{name\,jdbcType=VARCHAR}[language=SQL]"
"def://zheng-upms/zheng-upms-dao/src/main/java/com/zheng/upms/dao/model/UpmsPermission.java[language=FILE]//UpmsPermission/pid[varType=Integer,language=JAVA]","use://zheng-upms/zheng-upms-rpc-service/src/main/java/com/zheng/upms/dao/mapper/UpmsPermissionMapper.xml[language=FILE]//mapper/insert[parameterType=com.zheng.upms.dao.model.UpmsPermission,language=XML,queryId=insert]//Insert/#{pid\,jdbcType=INTEGER}[language=SQL]"
"def://zheng-upms/zheng-upms-dao/src/main/java/com/zheng/upms/dao/mapper/UpmsPermissionMapper.java[language=FILE]//UpmsPermissionMapper/deleteByPrimaryKey/permissionId[varType=Integer,language=JAVA]","use://zheng-upms/zheng-upms-rpc-service/src/main/java/com/zheng/upms/dao/mapper/UpmsPermissionMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Integer,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{permissionId\,jdbcType=INTEGER}[language=SQL]"
"def://zheng-upms/zheng-upms-dao/src/main/java/com/zheng/upms/dao/model/UpmsLog.java[language=FILE]//UpmsLog/method[varType=String,language=JAVA]","use://zheng-upms/zheng-upms-rpc-service/src/main/java/com/zheng/upms/dao/mapper/UpmsLogMapper.xml[language=FILE]//mapper/update[parameterType=com.zheng.upms.dao.model.UpmsLog,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{method\,jdbcType=VARCHAR}[language=SQL]"
"def://zheng-pay/zheng-pay-dao/src/main/java/com/zheng/pay/dao/model/PayInOrderDetail.java[language=FILE]//PayInOrderDetail/productCount[varType=Integer,language=JAVA]","use://zheng-pay/zheng-pay-rpc-service/src/main/java/com/zheng/pay/dao/mapper/PayInOrderDetailMapper.xml[language=FILE]//mapper/insert[parameterType=com.zheng.pay.dao.model.PayInOrderDetail,language=XML,queryId=insertSelective]//Insert/#{productCount\,jdbcType=INTEGER}[language=SQL]"
"def://zheng-cms/zheng-cms-dao/src/main/java/com/zheng/cms/dao/model/CmsComment.java[language=FILE]//CmsComment/userId[varType=Integer,language=JAVA]","use://zheng-cms/zheng-cms-rpc-service/src/main/java/com/zheng/cms/dao/mapper/CmsCommentMapper.xml[language=FILE]//mapper/insert[parameterType=com.zheng.cms.dao.model.CmsComment,language=XML,queryId=insert]//Insert/#{userId\,jdbcType=INTEGER}[language=SQL]"
"def://zheng-pay/zheng-pay-dao/src/main/java/com/zheng/pay/dao/mapper/PayOutOrderMapper.java[language=FILE]//PayOutOrderMapper/selectByPrimaryKey/payOutOrderId[varType=Integer,language=JAVA]","use://zheng-pay/zheng-pay-rpc-service/target/classes/com/zheng/pay/dao/mapper/PayOutOrderMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Integer,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{payOutOrderId\,jdbcType=INTEGER}[language=SQL]"
"def://zheng-cms/zheng-cms-dao/src/main/java/com/zheng/cms/dao/model/CmsTag.java[language=FILE]//CmsTag/ctime[varType=Long,language=JAVA]","use://zheng-cms/zheng-cms-rpc-service/target/classes/com/zheng/cms/dao/mapper/CmsTagMapper.xml[language=FILE]//mapper/insert[parameterType=com.zheng.cms.dao.model.CmsTag,language=XML,queryId=insertSelective]//Insert/#{ctime\,jdbcType=BIGINT}[language=SQL]"
"def://zheng-cms/zheng-cms-dao/src/main/java/com/zheng/cms/dao/model/CmsMenu.java[language=FILE]//CmsMenu/name[varType=String,language=JAVA]","use://zheng-cms/zheng-cms-rpc-service/target/classes/com/zheng/cms/dao/mapper/CmsMenuMapper.xml[language=FILE]//mapper/update[parameterType=com.zheng.cms.dao.model.CmsMenu,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{name\,jdbcType=VARCHAR}[language=SQL]"
"def://zheng-ucenter/zheng-ucenter-dao/src/main/java/com/zheng/ucenter/dao/model/UcenterUser.java[language=FILE]//UcenterUser/avatar[varType=String,language=JAVA]","use://zheng-ucenter/zheng-ucenter-rpc-service/src/main/java/com/zheng/ucenter/dao/mapper/UcenterUserMapper.xml[language=FILE]//mapper/insert[parameterType=com.zheng.ucenter.dao.model.UcenterUser,language=XML,queryId=insertSelective]//Insert/#{avatar\,jdbcType=VARCHAR}[language=SQL]"
"def://zheng-upms/zheng-upms-dao/src/main/java/com/zheng/upms/dao/model/UpmsUserOrganization.java[language=FILE]//UpmsUserOrganization/organizationId[varType=Integer,language=JAVA]","use://zheng-upms/zheng-upms-rpc-service/src/main/java/com/zheng/upms/dao/mapper/UpmsUserOrganizationMapper.xml[language=FILE]//mapper/update[parameterType=com.zheng.upms.dao.model.UpmsUserOrganization,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{organizationId\,jdbcType=INTEGER}[language=SQL]"
"def://zheng-cms/zheng-cms-dao/src/main/java/com/zheng/cms/dao/model/CmsPage.java[language=FILE]//CmsPage/orders[varType=Long,language=JAVA]","use://zheng-cms/zheng-cms-rpc-service/target/classes/com/zheng/cms/dao/mapper/CmsPageMapper.xml[language=FILE]//mapper/update[parameterType=com.zheng.cms.dao.model.CmsPage,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{orders\,jdbcType=BIGINT}[language=SQL]"
"def://zheng-pay/zheng-pay-dao/src/main/java/com/zheng/pay/dao/model/PayOutOrderDetail.java[language=FILE]//PayOutOrderDetail/payOutOrderDetailId[varType=Integer,language=JAVA]","use://zheng-pay/zheng-pay-rpc-service/target/classes/com/zheng/pay/dao/mapper/PayOutOrderDetailMapper.xml[language=FILE]//mapper/insert[parameterType=com.zheng.pay.dao.model.PayOutOrderDetail,language=XML,queryId=insertSelective]//Insert/#{payOutOrderDetailId\,jdbcType=INTEGER}[language=SQL]"
"def://zheng-cms/zheng-cms-dao/src/main/java/com/zheng/cms/dao/model/CmsCategoryTag.java[language=FILE]//CmsCategoryTag/categoryTagId[varType=Integer,language=JAVA]","use://zheng-cms/zheng-cms-rpc-service/target/classes/com/zheng/cms/dao/mapper/CmsCategoryTagMapper.xml[language=FILE]//mapper/update[parameterType=com.zheng.cms.dao.model.CmsCategoryTag,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{categoryTagId\,jdbcType=INTEGER}[language=SQL]"
"def://zheng-upms/zheng-upms-dao/src/main/java/com/zheng/upms/dao/mapper/UpmsRolePermissionMapper.java[language=FILE]//UpmsRolePermissionMapper/deleteByPrimaryKey/rolePermissionId[varType=Integer,language=JAVA]","use://zheng-upms/zheng-upms-rpc-service/src/main/java/com/zheng/upms/dao/mapper/UpmsRolePermissionMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Integer,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{rolePermissionId\,jdbcType=INTEGER}[language=SQL]"
"def://zheng-ucenter/zheng-ucenter-dao/src/main/java/com/zheng/ucenter/dao/model/UcenterUserOauth.java[language=FILE]//UcenterUserOauth/openId[varType=byte\[\],language=JAVA]","use://zheng-ucenter/zheng-ucenter-rpc-service/target/classes/com/zheng/ucenter/dao/mapper/UcenterUserOauthMapper.xml[language=FILE]//mapper/insert[parameterType=com.zheng.ucenter.dao.model.UcenterUserOauth,language=XML,queryId=insertSelective]//Insert/#{openId\,jdbcType=VARBINARY}[language=SQL]"
"def://zheng-upms/zheng-upms-dao/src/main/java/com/zheng/upms/dao/model/UpmsLog.java[language=FILE]//UpmsLog/parameter[varType=String,language=JAVA]","use://zheng-upms/zheng-upms-rpc-service/target/classes/com/zheng/upms/dao/mapper/UpmsLogMapper.xml[language=FILE]//mapper/update[parameterType=com.zheng.upms.dao.model.UpmsLog,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{parameter\,jdbcType=LONGVARCHAR}[language=SQL]"
"def://zheng-upms/zheng-upms-dao/src/main/java/com/zheng/upms/dao/model/UpmsRole.java[language=FILE]//UpmsRole/title[varType=String,language=JAVA]","use://zheng-upms/zheng-upms-rpc-service/target/classes/com/zheng/upms/dao/mapper/UpmsRoleMapper.xml[language=FILE]//mapper/insert[parameterType=com.zheng.upms.dao.model.UpmsRole,language=XML,queryId=insert]//Insert/#{title\,jdbcType=VARCHAR}[language=SQL]"
