def,use
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsFlashPromotionProductRelation.java[language=FILE]//SmsFlashPromotionProductRelation/flashPromotionLimit[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsFlashPromotionProductRelationMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsFlashPromotionProductRelation,language=XML,queryId=updateByPrimaryKey]//Update/#{flashPromotionLimit\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProductOperateLog.java[language=FILE]//PmsProductOperateLog/usePointLimitNew[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductOperateLogMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProductOperateLog,language=XML,queryId=updateByPrimaryKey]//Update/#{usePointLimitNew\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMenu.java[language=FILE]//UmsMenu/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMenuMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMenu,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProductAttributeCategory.java[language=FILE]//PmsProductAttributeCategory/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductAttributeCategoryMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProductAttributeCategory,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsCouponHistory.java[language=FILE]//SmsCouponHistory/orderSn[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsCouponHistoryMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsCouponHistory,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{orderSn\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMemberLevel.java[language=FILE]//UmsMemberLevel/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberLevelMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMemberLevel,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsComment.java[language=FILE]//PmsComment/pics[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsCommentMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsComment,language=XML,queryId=updateByPrimaryKey]//Update/#{pics\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsCoupon.java[language=FILE]//SmsCoupon/publishCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsCouponMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsCoupon,language=XML,queryId=updateByPrimaryKey]//Update/#{publishCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrder.java[language=FILE]//OmsOrder/memberUsername[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{memberUsername\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsRole.java[language=FILE]//UmsRole/adminCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsRoleMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsRole,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{adminCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsCouponProductCategoryRelation.java[language=FILE]//SmsCouponProductCategoryRelation/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsCouponProductCategoryRelationMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsCouponProductCategoryRelation,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsHelp.java[language=FILE]//CmsHelp/categoryId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsHelpMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsHelp,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{categoryId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsAdminPermissionRelation.java[language=FILE]//UmsAdminPermissionRelation/permissionId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsAdminPermissionRelationMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsAdminPermissionRelation,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{permissionId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsSubject.java[language=FILE]//CmsSubject/readCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsSubjectMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsSubject,language=XML,queryId=updateByPrimaryKey]//Update/#{readCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsTopicComment.java[language=FILE]//CmsTopicComment/memberIcon[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsTopicCommentMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsTopicComment,language=XML,queryId=updateByPrimaryKey]//Update/#{memberIcon\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProductCategory.java[language=FILE]//PmsProductCategory/level[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductCategoryMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProductCategory,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{level\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsFlashPromotionProductRelation.java[language=FILE]//SmsFlashPromotionProductRelation/productId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsFlashPromotionProductRelationMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsFlashPromotionProductRelation,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{productId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProductOperateLog.java[language=FILE]//PmsProductOperateLog/usePointLimitNew[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductOperateLogMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProductOperateLog,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{usePointLimitNew\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProduct.java[language=FILE]//PmsProduct/promotionPrice[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProduct,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{promotionPrice\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/mapper/PmsProductCategoryMapper.java[language=FILE]//PmsProductCategoryMapper/deleteByPrimaryKey/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductCategoryMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Long,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsTopic.java[language=FILE]//CmsTopic/attendCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsTopicMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsTopic,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{attendCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProductAttributeCategory.java[language=FILE]//PmsProductAttributeCategory/name[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductAttributeCategoryMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProductAttributeCategory,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{name\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsFeightTemplate.java[language=FILE]//PmsFeightTemplate/continmeFee[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsFeightTemplateMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsFeightTemplate,language=XML,queryId=updateByPrimaryKey]//Update/#{continmeFee\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProductOperateLog.java[language=FILE]//PmsProductOperateLog/giftPointOld[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductOperateLogMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProductOperateLog,language=XML,queryId=updateByPrimaryKey]//Update/#{giftPointOld\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsSubject.java[language=FILE]//CmsSubject/readCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsSubjectMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsSubject,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{readCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMenu.java[language=FILE]//UmsMenu/createTime[varType=Date,language=JAVA]","use://mall-admin/src/main/resources/dao/UmsRoleDao.xml[language=FILE]//mapper/select[language=XML,resultType=com.macro.mall.model.UmsMenu,queryId=getMenuList]//Select/create_time[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMember.java[language=FILE]//UmsMember/job[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMember,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{job\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMenu.java[language=FILE]//UmsMenu/icon[varType=String,language=JAVA]","use://mall-admin/src/main/resources/dao/UmsRoleDao.xml[language=FILE]//mapper/select[language=XML,resultType=com.macro.mall.model.UmsMenu,queryId=getMenuList]//Select/icon[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsCartItem.java[language=FILE]//OmsCartItem/price[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsCartItemMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsCartItem,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{price\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsIntegrationChangeHistory.java[language=FILE]//UmsIntegrationChangeHistory/sourceType[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsIntegrationChangeHistoryMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsIntegrationChangeHistory,language=XML,queryId=updateByPrimaryKey]//Update/#{sourceType\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProduct.java[language=FILE]//PmsProduct/brandName[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProduct,language=XML,queryId=updateByPrimaryKey]//Update/#{brandName\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrderItem.java[language=FILE]//OmsOrderItem/orderId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderItemMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrderItem,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{orderId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsCartItem.java[language=FILE]//OmsCartItem/productSubTitle[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsCartItemMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsCartItem,language=XML,queryId=updateByPrimaryKey]//Update/#{productSubTitle\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/mapper/PmsProductCategoryAttributeRelationMapper.java[language=FILE]//PmsProductCategoryAttributeRelationMapper/deleteByPrimaryKey/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductCategoryAttributeRelationMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Long,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
def://mall-admin/src/main/java/com/macro/mall/dao/UmsRoleDao.java[language=FILE]//UmsRoleDao/getMenuListByRoleId/roleId/@Param[language=JAVA]//roleId[language=ANY],"use://mall-admin/src/main/resources/dao/UmsRoleDao.xml[language=FILE]//mapper/select[language=XML,resultType=com.macro.mall.model.UmsMenu,queryId=getMenuListByRoleId]//Select/Where/=/#{roleId}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMemberReceiveAddress.java[language=FILE]//UmsMemberReceiveAddress/memberId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberReceiveAddressMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMemberReceiveAddress,language=XML,queryId=updateByPrimaryKey]//Update/#{memberId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsAlbumPic.java[language=FILE]//PmsAlbumPic/albumId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsAlbumPicMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsAlbumPic,language=XML,queryId=updateByPrimaryKey]//Update/#{albumId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsCoupon.java[language=FILE]//SmsCoupon/minPoint[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsCouponMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsCoupon,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{minPoint\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrderOperateHistory.java[language=FILE]//OmsOrderOperateHistory/note[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderOperateHistoryMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrderOperateHistory,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{note\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsHomeAdvertise.java[language=FILE]//SmsHomeAdvertise/endTime[varType=Date,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsHomeAdvertiseMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsHomeAdvertise,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{endTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/mapper/OmsOrderReturnApplyMapper.java[language=FILE]//OmsOrderReturnApplyMapper/deleteByPrimaryKey/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderReturnApplyMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Long,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsCompanyAddress.java[language=FILE]//OmsCompanyAddress/province[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsCompanyAddressMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsCompanyAddress,language=XML,queryId=updateByPrimaryKey]//Update/#{province\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsHelp.java[language=FILE]//CmsHelp/icon[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsHelpMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsHelp,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{icon\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsCoupon.java[language=FILE]//SmsCoupon/count[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsCouponMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsCoupon,language=XML,queryId=updateByPrimaryKey]//Update/#{count\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsTopic.java[language=FILE]//CmsTopic/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsTopicMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsTopic,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProductFullReduction.java[language=FILE]//PmsProductFullReduction/reducePrice[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductFullReductionMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProductFullReduction,language=XML,queryId=updateByPrimaryKey]//Update/#{reducePrice\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsSubjectCategory.java[language=FILE]//CmsSubjectCategory/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsSubjectCategoryMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsSubjectCategory,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProductAttributeValue.java[language=FILE]//PmsProductAttributeValue/productAttributeId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductAttributeValueMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProductAttributeValue,language=XML,queryId=updateByPrimaryKey]//Update/#{productAttributeId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProductFullReduction.java[language=FILE]//PmsProductFullReduction/productId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductFullReductionMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProductFullReduction,language=XML,queryId=updateByPrimaryKey]//Update/#{productId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/mapper/OmsCartItemMapper.java[language=FILE]//OmsCartItemMapper/selectByPrimaryKey/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsCartItemMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Long,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrder.java[language=FILE]//OmsOrder/freightAmount[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrder,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{freightAmount\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrderReturnApply.java[language=FILE]//OmsOrderReturnApply/productPic[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderReturnApplyMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrderReturnApply,language=XML,queryId=updateByPrimaryKey]//Update/#{productPic\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsCartItem.java[language=FILE]//OmsCartItem/modifyDate[varType=Date,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsCartItemMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsCartItem,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{modifyDate\,jdbcType=TIMESTAMP}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProduct.java[language=FILE]//PmsProduct/pic[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProduct,language=XML,queryId=updateByPrimaryKey]//Update/#{pic\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/mapper/PmsProductCategoryAttributeRelationMapper.java[language=FILE]//PmsProductCategoryAttributeRelationMapper/selectByPrimaryKey/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductCategoryAttributeRelationMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Long,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsBrand.java[language=FILE]//PmsBrand/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsBrandMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsBrand,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProductLadder.java[language=FILE]//PmsProductLadder/price[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductLadderMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProductLadder,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{price\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsSubjectProductRelation.java[language=FILE]//CmsSubjectProductRelation/subjectId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsSubjectProductRelationMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsSubjectProductRelation,language=XML,queryId=updateByPrimaryKey]//Update/#{subjectId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrder.java[language=FILE]//OmsOrder/growth[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrder,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{growth\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsSubjectCategory.java[language=FILE]//CmsSubjectCategory/subjectCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsSubjectCategoryMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsSubjectCategory,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{subjectCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrderReturnApply.java[language=FILE]//OmsOrderReturnApply/productId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderReturnApplyMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrderReturnApply,language=XML,queryId=updateByPrimaryKey]//Update/#{productId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsCompanyAddress.java[language=FILE]//OmsCompanyAddress/region[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsCompanyAddressMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsCompanyAddress,language=XML,queryId=updateByPrimaryKey]//Update/#{region\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsAdminLoginLog.java[language=FILE]//UmsAdminLoginLog/createTime[varType=Date,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsAdminLoginLogMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsAdminLoginLog,language=XML,queryId=updateByPrimaryKey]//Update/#{createTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsCartItem.java[language=FILE]//OmsCartItem/productCategoryId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsCartItemMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsCartItem,language=XML,queryId=updateByPrimaryKey]//Update/#{productCategoryId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMemberLevel.java[language=FILE]//UmsMemberLevel/commentGrowthPoint[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberLevelMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMemberLevel,language=XML,queryId=updateByPrimaryKey]//Update/#{commentGrowthPoint\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsFlashPromotionSession.java[language=FILE]//SmsFlashPromotionSession/name[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsFlashPromotionSessionMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsFlashPromotionSession,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{name\,jdbcType=VARCHAR}[language=SQL]"
